osm_id,osm_type,final_name,place,population,geoid
5257869534,node,Grande Park,neighbourhood,,3719000
5257869535,node,North Durham Community,hamlet,,
5257869545,node,Willowhaven,neighbourhood,,
5257869546,node,Inverness Drive,neighbourhood,,
5257869547,node,Country Club Heights,neighbourhood,,3719000
5262000837,node,Old Farm,neighbourhood,,3719000
5262000838,node,River Forest,neighbourhood,,3719000
5262018287,node,Barclay to Sandlewood,neighbourhood,,
5262024427,node,Bluffs of the Eno,neighbourhood,,3719000
5262024438,node,Stephen's Woods,neighbourhood,,3719000
5262024477,node,Eno Trace,neighbourhood,,3719000
5262024506,node,Vantage Pointe,neighbourhood,,3719000
5262033110,node,Lochhaven Woods,neighbourhood,,3719000
5262033115,node,Pine Valley,neighbourhood,,3719000
5262035022,node,Latta Woods,neighbourhood,,3719000
5262035092,node,Eno Commons,neighbourhood,,3719000
5262338580,node,Bon Air Avenue,neighbourhood,,3719000
5274598675,node,Tiny Plaza at Wal-Mart,square,,3732260
5321373825,node,Lake Wylie,hamlet,,
5333774072,node,Old Bethlehem,hamlet,,
5363620668,node,Lake Lynn,suburb,,3755000
5365127008,node,Jordan at Southpoint,neighbourhood,,3719000
5375559864,node,Crofton Overlook,neighbourhood,,
5394278717,node,Dawson Forest Manor,neighbourhood,,
5438392319,node,Aska Highlands,neighbourhood,,
5487210971,node,Little Ridge Island,island,,
5549157782,node,Ellis Pond,neighbourhood,,
5560320461,node,Solterra,neighbourhood,,3719000
5579260967,node,Cedar Lakes,neighbourhood,,3757640
5637850541,node,Glenmere,neighbourhood,,3736080
5651918258,node,Carillon Forest,neighbourhood,,3719000
5651918272,node,Colony Park,neighbourhood,,3719000
5651918298,node,Arrowhead,neighbourhood,,
5651918435,node,Lochn'ora,neighbourhood,,3719000
5651918483,node,Welcome Circle,neighbourhood,,3719000
5651950570,node,Huckleberry Heights,neighbourhood,,3719000
5651957848,node,Cole Mill Road,neighbourhood,,3719000
5651957912,node,Westwood Estates,neighbourhood,,3719000
5651957920,node,Myers Park/Beechgrove,neighbourhood,,3719000
5651958027,node,Waterford,neighbourhood,,3719000
5651958036,node,Spring Valley,neighbourhood,,3719000
5651958078,node,Forest Acres,neighbourhood,,3719000
5651958082,node,Archer Woods,neighbourhood,,3719000
5651994152,node,Coles Pond,neighbourhood,,3719000
5709087687,node,Autumn Ridge,neighbourhood,,3719000
5732591424,node,Dancing Pines Farm,farm,,
5732592304,node,Minka Farm,farm,,
5739828764,node,Pelican Bay,neighbourhood,,
5756936162,node,,neighbourhood,,
5767096177,node,Orchard Mountain,neighbourhood,,
5773629911,node,Normaltown,neighbourhood,,
5776175607,node,Five Points,neighbourhood,,
5782903598,node,Ravenwood,neighbourhood,,
5788129717,node,Boulevard,neighbourhood,,
5788129718,node,Carr's Hill,neighbourhood,,
5811323711,node,Sunset Grove,neighbourhood,,
5811333528,node,Newdale,hamlet,,
5812516823,node,Broad Acres,neighbourhood,,3727280
5812516990,node,Lennar at Territorial Woods,neighbourhood,,
5863350475,node,Eno Falls,neighbourhood,,3719000
5919347245,node,Dearing Street Historic District,neighbourhood,,
6006525209,node,College Park Apartments,neighbourhood,,3728080
6006525214,node,University Park,neighbourhood,,3728080
6040130016,node,Chelsea Meadows,neighbourhood,,3719000
6041809587,node,River's Edge,neighbourhood,,3719000
6041809590,node,Stadium Heights,neighbourhood,,3719000
6041809618,node,Fieldstone by the Eno,neighbourhood,,3719000
6041809620,node,Holston Meadows,neighbourhood,,3719000
6041809626,node,Duke Homestead,neighbourhood,,3719000
6041809650,node,Omah Street,neighbourhood,,3719000
6041809654,node,Horton Hills,neighbourhood,,3719000
6041809659,node,Scarsdale Village,neighbourhood,,3719000
6041822432,node,West Murray / Broad,neighbourhood,,3719000
6041822449,node,Crown Point,neighbourhood,,3719000
6041822455,node,Swann's Mill,neighbourhood,,3719000
6041824388,node,Summer Meadow,neighbourhood,,3719000
6101419497,node,Back Swamp,hamlet,,
6122303423,node,Pleasant Hill,hamlet,,
6225621875,node,Tyson McCarter Place,locality,,
6245272973,node,Belmont,neighbourhood,,3755900
6274741809,node,Stick Valley,hamlet,,
6318981983,node,Lynn Valley,neighbourhood,,
6318981984,node,Black Bottom,neighbourhood,,
6318983185,node,Douglas Neighborhood,neighbourhood,,
6318983186,node,West Side,neighbourhood,,
6404363013,node,Heartwood,neighbourhood,,
6419222137,node,Hiddenbrooke,neighbourhood,,
6419222182,node,Park Pointe,neighbourhood,,
6470128460,node,Graham County Junction,locality,,
6504996646,node,Southern Village,suburb,,3711800
6507451420,node,Mirlo Beach,hamlet,,3757580
6519843770,node,Main Street Square,neighbourhood,,3732260
6632160754,node,Buxton Oaks RV Park,neighbourhood,,3709400
6633111077,node,Country Park at Tall Oaks,neighbourhood,,3728000
6633152829,node,Devonshire at Lake Jeanette,neighbourhood,,3728000
6784233188,node,Junaluska,neighbourhood,,3707080
6821512035,node,Coastal Villas,neighbourhood,,
6821512036,node,Greenfields,neighbourhood,,
6821512037,node,College Place,neighbourhood,,
6821512038,node,Jessica Lakes East,neighbourhood,,
6821512039,node,Jessica Lakes,neighbourhood,,
6821512040,node,Conway Plantation,neighbourhood,,
6821512041,node,The Pines,neighbourhood,,
6821512042,node,Bellamy Acres,neighbourhood,,
6821512043,node,Wildwood,neighbourhood,,
6821512044,node,Coastal Point,neighbourhood,,
6823465305,node,Van's Way,neighbourhood,,3719000
6824250337,node,Cypress Lakes,neighbourhood,,
6824250338,node,Woodridge,neighbourhood,,
6824250364,node,Cypress Village,neighbourhood,,
6824272825,node,River Oaks Village,neighbourhood,,
6824272826,node,Village at the Glens,neighbourhood,,
6824272827,node,Greystone,neighbourhood,,
6824272828,node,Evergreen Heights,neighbourhood,,
6824272829,node,Twisted Oaks,neighbourhood,,
6824272830,node,East Twisted Oaks,neighbourhood,,
6824272831,node,Village at Little River,neighbourhood,,
6824272832,node,Cypress Bay,neighbourhood,,
6824272833,node,Mariners Pointe,neighbourhood,,
6824272834,node,Little River Heights,neighbourhood,,
6824272835,node,Crystal Point,neighbourhood,,
6824272836,node,Waterway Cove,neighbourhood,,
6824272837,node,Intercoastal Village,neighbourhood,,
6824272838,node,Rivergate,neighbourhood,,
6824272839,node,Whispering Woods,neighbourhood,,
6824272840,node,Eastport,neighbourhood,,
6824272841,node,Harbour Front Villas,neighbourhood,,
6824272842,node,Harbour Ridge,neighbourhood,,
6824272843,node,The Oaks,neighbourhood,,
6824272844,node,The Moorings,neighbourhood,,
6824272845,node,Eastport Landing,neighbourhood,,
6824272846,node,Spinnaker Cove,neighbourhood,,
6824272847,node,Spinnaker Bay,neighbourhood,,
6824272848,node,Lightkeepers Village,neighbourhood,,
6824272849,node,Gardens at Cypress Bay,neighbourhood,,
6824272850,node,A Place at the River,neighbourhood,,
6824272851,node,Mallard Pointe,neighbourhood,,
6824272852,node,Ravenwood,neighbourhood,,
6824272853,node,New Landings,neighbourhood,,
6824272854,node,Summer Chase,neighbourhood,,
6824272855,node,Tybre Downs,neighbourhood,,
6824272856,node,Wrens Crossing,neighbourhood,,
6824272857,node,River Hills,hamlet,,
6824272858,node,River Run,neighbourhood,,
6824272859,node,The Knoll,neighbourhood,,
6824272860,node,Green Acres,neighbourhood,,
6824272861,node,Lakeside at Eagles Nest,neighbourhood,,
6824272862,node,Golden Estates,neighbourhood,,
6824272863,node,Pinebrook,neighbourhood,,
6824272864,node,Spa at Little River,neighbourhood,,
6824272865,node,Club Villas,neighbourhood,,
6824272866,node,Bridgewater,hamlet,,
6824272867,node,Portside Village,neighbourhood,,
6824272868,node,Sawgrass Village,neighbourhood,,
6824272869,node,Sunset Village,neighbourhood,,
6824272870,node,Seaglass Village,neighbourhood,,
6824272871,node,Bay Tree,neighbourhood,,
6824272872,node,Golf Colony,neighbourhood,,
6824272873,node,Golf Colony Resort,neighbourhood,,
6824272874,node,Captains Choice,neighbourhood,,
6824272875,node,The Preserve,neighbourhood,,
6824272876,node,North Pointe,neighbourhood,,
6824272877,node,Bellacroft,neighbourhood,,
6824272878,node,Carolina Yacht Landing,neighbourhood,,
6824272879,node,Plantation Harbour,neighbourhood,,
6824272880,node,Paradise Island,neighbourhood,,
6828237324,node,Connor Quad,square,,3711800
6835288591,node,Retreat,neighbourhood,,
6835288592,node,Retreat Bungalows,neighbourhood,,
6835288593,node,Villa D'este,neighbourhood,,
6835288594,node,Greenbriar,neighbourhood,,
6835288598,node,Cypress Bend,neighbourhood,,
6835288603,node,Clearwater Bay,neighbourhood,,
6835288605,node,River Crossing,neighbourhood,,
6835288606,node,The Woodlands,neighbourhood,,
6835288607,node,Cedar Creek,neighbourhood,,
6835288608,node,Leatherleaf,neighbourhood,,
6835288609,node,Coquina Pointe,neighbourhood,,
6835288610,node,Bridle Ridge,neighbourhood,,
6835288611,node,Somerset,neighbourhood,,
6835288612,node,Brookstone,neighbourhood,,
6835288613,node,Sweetbriar,neighbourhood,,
6835288614,node,Park Hill,neighbourhood,,
6835288615,node,Oak Pointe,neighbourhood,,
6835288616,node,Longbridge,neighbourhood,,
6835288617,node,Blackwater,neighbourhood,,
6835288618,node,Dye Estates,neighbourhood,,
6835288619,node,Seabrook Plantation,hamlet,,
6845897202,node,Mount Calvary,hamlet,,
6879882159,node,Long Springs Tiny Homes,neighbourhood,,
6953076351,node,Meadowcreek,hamlet,,
7012516589,node,Brushy Fork,neighbourhood,,
7012516590,node,Cranberry Springs,hamlet,,
7027597557,node,Burrells Ford,locality,,
7045141380,node,Homewood,hamlet,,
7045141381,node,Racepath,neighbourhood,,
7045141382,node,Elmhurst,neighbourhood,,
7045141383,node,Turtle Creek,neighbourhood,,
7045141384,node,Midtown Village,neighbourhood,,
7045141385,node,Tiger Grand,neighbourhood,,
7045141386,node,Rivertown Row,neighbourhood,,
7045141387,node,Jordan Estates,neighbourhood,,
7045141388,node,Oakbrook,neighbourhood,,
7045141389,node,Bells Bay,neighbourhood,,
7045141390,node,Rosehaven,neighbourhood,,
7045141391,node,South Conway,hamlet,,
7045141392,node,Pinecrest,neighbourhood,,
7045141393,node,Sedgefield,neighbourhood,,
7045141394,node,Pecan Grove,neighbourhood,,
7045141395,node,Emily Estates,neighbourhood,,
7050101926,node,Grand Oaks,hamlet,,
7050101927,node,Boulder Point,neighbourhood,,
7064670091,node,Mount Vernon,hamlet,,
7070990914,node,Club Boulevard Community,neighbourhood,,3719000
7076090362,node,West Shelby,quarter,,3761200
7080945292,node,Rabon Crossroads,hamlet,,
7102087069,node,Cape Harbor Apartments,neighbourhood,,3745720
7110161565,node,Fishdam Ford,locality,,
7214050802,node,Oak Grove,hamlet,,
7223453729,node,Villas of Cowans Ford,neighbourhood,,
7302188166,node,Scottsdale Apartments,hamlet,,3761200
7335332302,node,Keowee Heights,locality,,
7349367694,node,Carriage Run,neighbourhood,,
7351772328,node,Conifer,neighbourhood,,
7483365264,node,Dakota Mill Creek,neighbourhood,,
7490631931,node,North Hills,suburb,,3755000
7608500407,node,Downtown,suburb,,3743480
7658379347,node,Camp Devil Dog,neighbourhood,,
7658379348,node,Camp Geiger,neighbourhood,,3734200
7658379349,node,Camp Johnson,neighbourhood,,3734200
7658404804,node,Wallace Creek,neighbourhood,,3734200
7658425099,node,Hadnot Point,neighbourhood,,3734200
7658428937,node,Stones Bay,neighbourhood,,
7658428938,node,French Creek,neighbourhood,,3734200
7662253366,node,Line,hamlet,,
7662596415,node,Five Area,hamlet,,
7662596416,node,Bold Springs,hamlet,,
7662596417,node,Double Churches,hamlet,,
7673626225,node,Hatteras Island Estates,neighbourhood,,3757580
7673626226,node,Island Pines,neighbourhood,,3771440
7673626228,node,La Waves,neighbourhood,,3771440
7673626230,node,Lance's Landing,neighbourhood,,3771440
7673626231,node,St. Waves,neighbourhood,,3771440
7673626232,node,Hatteras Colony at Salvo,neighbourhood,,3758940
7673626233,node,Wind over Waves,neighbourhood,,3758940
7673626234,node,Tar Hallow Shores,neighbourhood,,3758940
7673626235,node,Farrowshores,neighbourhood,,3758940
7673626236,node,Grande Harbor,neighbourhood,,3758940
7673626237,node,Hattie Creef Landing,neighbourhood,,3758940
7673626238,node,Black Dog Harbor,neighbourhood,,3758940
7673626239,node,South Beach,neighbourhood,,3758940
7704085277,node,Douglas Crossroads,hamlet,,
7722174903,node,Providence Lake,neighbourhood,,
7835951374,node,Possum Kingdom,hamlet,,
7837347423,node,Midtown,neighbourhood,,3712000
7843497026,node,Panorama Point,hamlet,,
7857407747,node,Alstead,neighbourhood,,
7857407760,node,Holcomb Springs,neighbourhood,,
7857407767,node,Bishops Gate,neighbourhood,,
7891468799,node,Northlake,suburb,,3712000
7901120244,node,Quail Valley,neighbourhood,,
7918848247,node,Nevin,suburb,,3712000
7927407935,node,Westshore,neighbourhood,,
7932309332,node,Mineral Springs,suburb,,3712000
7939258313,node,Uptown,neighbourhood,,3712000
7939367284,node,Eastland,suburb,,3712000
7939496105,node,Five Points,suburb,,
7939564922,node,Mountain Island Village,neighbourhood,,3712000
7939583889,node,The Vista,suburb,,
7939585084,node,Main Street District,suburb,,
7940303063,node,Nations Ford,neighbourhood,,3712000
7940322358,node,Blakeney,neighbourhood,,3712000
7940352277,node,Cherry,suburb,,3712000
7940372129,node,Madison Park,suburb,,3712000
7940382680,node,Parkdale,suburb,,3712000
7940763697,node,Hyde Park Estates,neighbourhood,,3712000
7940763698,node,Bahama Park,neighbourhood,,3712000
7940763699,node,Lynn Lee,neighbourhood,,3712000
7942857163,node,Wilson Heights,neighbourhood,,3712000
7943174441,node,Concord Mills,suburb,,3714100
7944058443,node,Plaza Shamrock,suburb,,3712000
7944073441,node,Reedy Creek,suburb,,
7946647054,node,Lincoln Heights,suburb,,3712000
7947040249,node,Camp Greene,neighbourhood,,3712000
7947059759,node,Reid Park,suburb,,3712000
7947077797,node,Oakview Terrace,neighbourhood,,3712000
7947175751,node,Birkdale,suburb,,3733120
7947199162,node,Rosedale,suburb,,3733120
7967144479,node,Downtown,suburb,,3733120
7972354737,node,Graceshire,suburb,,3712000
7982555901,node,Downtown,suburb,,3716400
7982558200,node,Downtown,suburb,,3729800
7982568632,node,Downtown,suburb,,3714700
7982569259,node,Downtown,suburb,,3744960
7982589681,node,Downtown,suburb,,3714100
8001552536,node,Garland,village,,3725460
8022902752,node,Washington Heights,suburb,,3712000
8022906017,node,Revolution Park,suburb,,3712000
8022962570,node,University Park,suburb,,3712000
8024389652,node,formerly Possum Pond,locality,,
8026444323,node,St Raphael,neighbourhood,,
8038657322,node,Woodfall,neighbourhood,,
8038657324,node,Studdiford,neighbourhood,,
8070689072,node,Mint Hill,town,,3743480
8099147903,node,Downtown,suburb,,3710620
8105086007,node,McCrorey Heights,neighbourhood,,3712000
8105086008,node,Oaklawn,neighbourhood,,3712000
8116850482,node,The Heritage At Horseshoe Bend,neighbourhood,,
8116850483,node,Horseshoe Bend Clubside,neighbourhood,,
8119225898,node,River Links,neighbourhood,,
8147028793,node,Earthaven Ecovillage,village,,
8181617667,node,Riverwalk,neighbourhood,,3714100
8208071286,node,Bolin,suburb,,3711800
8223072144,node,Elmwood Junction,locality,,
8236257266,node,Lenoir Downtown Historic District,neighbourhood,,3737760
8241784194,node,Woodvale,neighbourhood,,
8241784195,node,Thornberry,neighbourhood,,
8241784196,node,Haynes Manor,neighbourhood,,
8241784197,node,Haynes Forest,neighbourhood,,
8241784198,node,Bellingrath Commons,neighbourhood,,
8241784199,node,Wentworth,neighbourhood,,
8243204106,node,Seven Pines,neighbourhood,,
8250537668,node,Briarstone,neighbourhood,,
8397864642,node,German Creek,suburb,,
8401307020,node,The Grid,suburb,,3728080
8401307021,node,Uptown District,suburb,,3728080
8401307022,node,Medical District,suburb,,3728080
8413203706,node,German Creek Cabin Area,hamlet,,
8443247764,node,Derita,suburb,,3712000
8443273629,node,Fourth Ward,quarter,,3712000
8443273630,node,Gateway,neighbourhood,,3712000
8443273631,node,Third Ward,quarter,,3712000
8443273632,node,Second Ward,quarter,,3712000
8443273633,node,First Ward,quarter,,3712000
8478186921,node,GardenDale TownHomes,neighbourhood,,
8481616583,node,Dykes Store,locality,,
8500324328,node,Woodcroft,neighbourhood,,3719000
8500324973,node,Homeplace I,neighbourhood,,3719000
8500324974,node,Homeplace II,neighbourhood,,3719000
8500324975,node,Homeplace III,neighbourhood,,3719000
8500324976,node,Homeplace IV,neighbourhood,,3719000
8511791055,node,Mulberry Gap,hamlet,,
8525797305,node,Echo Hills,neighbourhood,,3712000
8526405628,node,Franklin-Rosemary Historic District,neighbourhood,,3711800
8534443030,node,Glenridge At Harbison,neighbourhood,,
8534443031,node,Forest II At Harbison,neighbourhood,,
8534443032,node,The Arbors At Harbison,neighbourhood,,
8558482541,node,Chartwell,neighbourhood,,
8589930538,node,Oak Grove,neighbourhood,,
8626365987,node,Old North Knoxville,neighbourhood,,
8630701154,node,Cedar Flats,neighbourhood,,
8630701155,node,Ghiradelli,neighbourhood,,
8660113682,node,Northshore Town Center,neighbourhood,,
8804600443,node,Mechanicsville,suburb,,
8815125774,node,Westwood,neighbourhood,,
8815125816,node,Seqouyah Hills,suburb,,
8828499585,node,Carolina Meadows,village,,3710532
8829943708,node,Rugged Range,neighbourhood,,
8907421066,node,Littleton,village,,3738680
8921778258,node,Dewey Point,locality,,
8921778260,node,Blackwell Point,locality,,
8975554109,node,Avondale,neighbourhood,,
8975596669,node,Heritage Hall,neighbourhood,,
8975596670,node,Glen Laurel,neighbourhood,,
8975596671,node,Silver Run,neighbourhood,,
8975596677,node,Rosemont,neighbourhood,,
8975596678,node,The Villas at Covington,neighbourhood,,
8975596702,node,The Traditions at Covington,neighbourhood,,
8975596708,node,Overlook at Barber Rock,neighbourhood,,
8975596723,node,Audubon Lake,neighbourhood,,
8975596724,node,Bretagne,neighbourhood,,
8975850955,node,Prestwick,neighbourhood,,
8975850956,node,Wakefield,neighbourhood,,
8975850957,node,Huntley Glen,neighbourhood,,3752220
8975850958,node,Carolina Village,neighbourhood,,3752220
8981635781,node,Bridgeberry,neighbourhood,,3732260
8983624682,node,Lacota Apartments,neighbourhood,,
8984516090,node,Riverfield,neighbourhood,,
8995102754,node,Odum Village,locality,,3711800
8995203746,node,Baity Hill,locality,,3711800
9055037510,node,Peeds Store,hamlet,,
9077258372,node,Gray Rock Farms,farm,,
9115451808,node,Willow Creek Estates,neighbourhood,,
9127601444,node,Brookhill,neighbourhood,,3712000
9166254066,node,Carolina Lakes,hamlet,,3764000
9166260908,node,Carolina Seasons,hamlet,,
9168204736,node,Coliseum Drive,neighbourhood,,3712000
9184085754,node,Car Town,neighbourhood,,3735200
9191239258,node,Governors Club,hamlet,,3727180
9225587058,node,Groves Park Commons,neighbourhood,,
9254342607,node,Koreatown,neighbourhood,,
9279416708,node,Windswept,neighbourhood,,
9279416709,node,Bridgewater Pointe,neighbourhood,,
9279416710,node,Blossom Springs,neighbourhood,,
9307872942,node,Moss Creek,suburb,,3714100
9311416360,node,Woodlake Country Club,hamlet,,
9325531056,node,Old City,quarter,,
9347000457,node,Cedar Ridge,neighbourhood,,
9347000458,node,Mill Ridge,neighbourhood,,
9347000459,node,Avonlea Greene,neighbourhood,,
9349862467,node,Emory Place,quarter,,
9359166231,node,South Waterfront,quarter,,
9380655340,node,Jacobs Creek,neighbourhood,,
9438401759,node,Alamance,county,,3727280
9483247527,node,Logan Point,neighbourhood,,
9489133196,node,Big Cove;ᎪᎸᏅᏱ,village,,
9489133216,node,Wolftown;ᏩᏲᎯ,village,,
9489149332,node,Yellowhill;ᎡᎳᏬᏗ,village,,3712140
9489149333,node,Snowbird;ᏚᏘᏱ,village,,
9523058428,node,South Haven,quarter,,
9525711609,node,Hillridge,neighbourhood,,
9525711610,node,Wood Lake,neighbourhood,,
9525711611,node,Landsdowne,neighbourhood,,
9525711612,node,Briarcliffe Estates,neighbourhood,,
9525711613,node,Plantation Pointe,neighbourhood,,
9561171187,node,Morganton Reserve,neighbourhood,,
9595759331,node,Morristown Airport Industrial District,quarter,,
9630595234,node,Rarity Bay,neighbourhood,,
9661597942,node,East Tennessee Progress Center,quarter,,
9661597943,node,East Tennessee Valley Industrial District,quarter,,
9687981392,node,Johnstone Estates,neighbourhood,,
9724794388,node,Hawthome Pool,locality,,
9731501802,node,Downtown Gastonia Historic District,neighbourhood,,3725580
9743877985,node,Loray Mill Historic District,neighbourhood,,3725580
9750488952,node,FUSE,neighbourhood,,3725580
9760436313,node,Steeple Chase,neighbourhood,,
9760586659,node,Turtle Creek,neighbourhood,,
9836149420,node,Matthews Commercial Historic District,neighbourhood,,3741960
9845635239,node,Killian Green,neighbourhood,,
9845635240,node,Killian Station,neighbourhood,,
9845635244,node,Winchester,neighbourhood,,
9845635245,node,Carriage Oaks,neighbourhood,,
9866543447,node,Rivers Edge Plantation,neighbourhood,,
9866543448,node,Glenmoor,neighbourhood,,
9866543449,node,Astoria Park,neighbourhood,,
9866543450,node,Heritage Oaks,neighbourhood,,
9866543451,node,Heritage Downs,neighbourhood,,
9866543452,node,Chestnut Ridge,neighbourhood,,
9879645483,node,Grandview Estates,neighbourhood,,
9882200404,node,Sunset Landing,neighbourhood,,
9892478511,node,Whitehurst,neighbourhood,,
9892478512,node,Winslow,neighbourhood,,
9892478513,node,Timbervale,neighbourhood,,
9892478516,node,Copperfield,neighbourhood,,
9892494977,node,Rainsborough,neighbourhood,,
9892607489,node,The Woodlands,neighbourhood,,
9896306115,node,Eagle Park,neighbourhood,,
9896377197,node,Willow Lake,neighbourhood,,
9898539876,node,Spring Valley,neighbourhood,,
9898680590,node,Pine Brooks,neighbourhood,,
9898680591,node,Maywood Place,neighbourhood,,
9898680592,node,Laurel Springs,neighbourhood,,
9898680593,node,Summit Hills,neighbourhood,,
9898680595,node,Highlands,neighbourhood,,
9908370932,node,Walnut Fork Industrial Park,locality,,
9917773710,node,Mid-Carolina Commerce Park,locality,,
9921457991,node,Moss Rock,neighbourhood,,
9925708397,node,Belleclave,neighbourhood,,
9925720524,node,Polo Ridge,neighbourhood,,
9939137558,node,Charlotte,neighbourhood,,3712000
10022176261,node,Lowland Industrial Complex,neighbourhood,,
10032541315,node,Fishers Wood,neighbourhood,,
10032541316,node,Wind Mill Orchard,neighbourhood,,
10040164752,node,Bonterra,neighbourhood,,
10040467973,node,Field Stone,neighbourhood,,
10040467974,node,Heartland Grove,neighbourhood,,
10040467975,node,Persimmon Hill,neighbourhood,,
10040602569,node,Stonecrest At Norwood,neighbourhood,,
10044008924,node,Sunny Sands,neighbourhood,,
10059870189,node,Bowman Place,neighbourhood,,3742240
10060069970,node,Wexford,neighbourhood,,3710620
10060069972,node,Fairoaks,neighbourhood,,3710620
10060069973,node,Cobblestone,neighbourhood,,3710620
10069414959,node,Harrington,neighbourhood,,
10073843740,node,Triple Crown Farms,neighbourhood,,
10074053882,node,Morgan Ridge At Hansen Creek,neighbourhood,,
10102379597,node,Summit Greene,neighbourhood,,
10102379598,node,Spring Trace,neighbourhood,,
10143203248,node,Highwoods,neighbourhood,,
10143240551,node,Law’s Farm,neighbourhood,,
10158218317,node,Waverly Forest,neighbourhood,,3710620
10158218318,node,Bolin Forest,neighbourhood,,3710620
10158218319,node,The Cedars,neighbourhood,,3710620
10167304112,node,Promised Land,neighbourhood,,
10170162413,node,Deep Creek,neighbourhood,,
10172473686,node,Red Mountain Estates,neighbourhood,,
10174560638,node,Snow Hill Preserve,neighbourhood,,3719000
10178175959,node,Belvedere Plantation,neighbourhood,,
10186878748,node,Ashmeade,farm,,
10187309216,node,Lake Winds,neighbourhood,,3758040
10204882101,node,Strawberry Hills,neighbourhood,,
10204882102,node,TDOT Region 1,quarter,,
10208082002,node,Grace Hill,farm,,
10215147974,node,Depot Historic District,neighbourhood,,3755000
10220293363,node,Steve & Cindy’s Blueberries,farm,,3703530
10232095484,node,Forest Park,neighbourhood,,3755000
10238185278,node,Spring Arbor Crossing,neighbourhood,,
10238185280,node,The Downs,neighbourhood,,
10243441020,node,Rock Hill Ranch,farm,,
10278569859,node,Berry Ridge,neighbourhood,,
10290522325,node,Runnymede,farm,,
10566832276,node,Madison Landing,neighbourhood,,
10566832277,node,Davis Mill,neighbourhood,,
10566834453,node,Omnia,neighbourhood,,
10585652994,node,Downtown Knoxville,neighbourhood,,
10607059265,node,,island,,
10633293637,node,Walnut Creek,neighbourhood,,
10633447471,node,Millbridge,neighbourhood,,3771460
10633494078,node,Bent Creek,neighbourhood,,
10683742425,node,S2 Farms,farm,,
10694725055,node,Lexington Junction,locality,,
10694725060,node,Cayce Junction,locality,,
10694725062,node,Dixiana Junction,locality,,
10696474961,node,Cedar Grove Blueberry Farm,farm,,
10703750217,node,Plantation Springs,neighbourhood,,
10713294496,node,Grapevine Landing,locality,,
10713317508,node,Gum Neck Landing,locality,,
10713409378,node,Cherry Ridge Landing,locality,,
10763067491,node,Summerwind,neighbourhood,,
10771814484,node,Lakewood,neighbourhood,,3715260
10778038725,node,Big Briar Cove,locality,,
10788614130,node,Alcovy Creek,neighbourhood,,
10900101066,node,Swan Haven,neighbourhood,,
10900101067,node,Swan Haven,neighbourhood,,
10902945370,node,Oakes Acres,farm,,
10922251308,node,Goosecastle Point,locality,,
10924240428,node,Wolf House Point,locality,,
10924240429,node,Gray Point,locality,,
10924240430,node,Long Point,locality,,
11005190198,node,College Square,square,,
11015773304,node,Downtown Burlington,neighbourhood,,3709060
11032792372,node,Harborside,neighbourhood,,
11084122654,node,Sandy Island,islet,,
11114488131,node,Whitney Falls,neighbourhood,,
11114488132,node,Glen Meadow,neighbourhood,,
11114488133,node,Waverly Place,neighbourhood,,
11140958500,node,The Lakes at Brunswick Forest,neighbourhood,,3737680
11140958501,node,Shelmore at Brunswick Forest,neighbourhood,,3737680
11141892430,node,The Pinnacle at Mallory Creek Plantation,neighbourhood,,3737680
11141892431,node,The Forest at Mallory Creek,neighbourhood,,3737680
11162082290,node,Essex,neighbourhood,,3724720
11221440289,node,Many Rivers Farm,farm,,
11237174810,node,Beechcreek Place,neighbourhood,,
11296021831,node,Tanasi Point,locality,,
11303942009,node,Rogersville Industrial Park,quarter,,
11310446826,node,SunnySide,neighbourhood,,
11349274181,node,Westside,neighbourhood,,3739480
11376028994,node,Dixie,hamlet,,3712000
11406692035,node,Tow String,hamlet,,
11411006428,node,Sally Hill,hamlet,,
11445323165,node,City Park,neighbourhood,,3712000
11492716040,node,Rogers Store,locality,,
11529040520,node,Cash Town,hamlet,,
11636145920,node,Tanglewood,quarter,,3720580
11642044264,node,Kalmia Acres,neighbourhood,,
11645762238,node,North Campus,neighbourhood,,3703500
11645762255,node,South Campus,neighbourhood,,
11769739914,node,Kinderton Village,neighbourhood,,3705135
11780719827,node,Old Candler,neighbourhood,,
11781102873,node,Stadium Oaks,neighbourhood,,3712960
11781102874,node,Meadowbrook,neighbourhood,,3712960
11781240805,node,Bridge Pointe,neighbourhood,,
11781240806,node,Taylor's Run,neighbourhood,,
11781240807,node,Rocklyn,neighbourhood,,
11781240808,node,The Landing at Rocklym,neighbourhood,,
11781240809,node,Rivergate,neighbourhood,,
11781240810,node,Peppertree,neighbourhood,,
11781240811,node,Sunny Brook Village,neighbourhood,,
11781240812,node,Salem Place,neighbourhood,,
11781280534,node,Cole Village,neighbourhood,,3775000
11781280535,node,Glenn Landing,neighbourhood,,3775000
11781280536,node,The Enclave at Glenn Landing,neighbourhood,,3775000
11781849641,node,Caleb's Creek,neighbourhood,,3735600
11781849642,node,Weatherstone,neighbourhood,,
11781908089,node,Salem Crossing,neighbourhood,,3735600
11781908090,node,Dutch Treat,neighbourhood,,3735600
11781908091,node,Welden Village,neighbourhood,,3735600
11781908092,node,Angus Ridge,neighbourhood,,
11781908093,node,Angus Woods,neighbourhood,,3735600
11782516239,node,The Bluffs at Riverstone,neighbourhood,,3767720
